x,y,z,field_value_v_m,limit_v_m,percentage_of_limit,status
-76.000000,52.000000,1.500000,0.984160,58.336309,1.687046,COMPLIANT
-75.000000,52.000000,1.500000,0.992256,58.336309,1.700923,COMPLIANT
-74.000000,52.000000,1.500000,1.000443,58.336309,1.714957,COMPLIANT
-73.000000,52.000000,1.500000,1.008722,58.336309,1.729149,COMPLIANT
-72.000000,52.000000,1.500000,1.017093,58.336309,1.743498,COMPLIANT
-71.000000,52.000000,1.500000,1.025556,58.336309,1.758006,COMPLIANT
-70.000000,52.000000,1.500000,1.034111,58.336309,1.772671,COMPLIANT
-69.000000,52.000000,1.500000,1.042758,58.336309,1.787493,COMPLIANT
-68.000000,52.000000,1.500000,1.051496,58.336309,1.802472,COMPLIANT
-67.000000,52.000000,1.500000,1.060325,58.336309,1.817607,COMPLIANT
-66.000000,52.000000,1.500000,1.069244,58.336309,1.832897,COMPLIANT
-65.000000,52.000000,1.500000,1.078253,58.336309,1.848340,COMPLIANT
-64.000000,52.000000,1.500000,1.087351,58.336309,1.863936,COMPLIANT
-63.000000,52.000000,1.500000,1.096537,58.336309,1.879681,COMPLIANT
-62.000000,52.000000,1.500000,1.105809,58.336309,1.895576,COMPLIANT
-61.000000,52.000000,1.500000,1.115166,58.336309,1.911616,COMPLIANT
-60.000000,52.000000,1.500000,1.124607,58.336309,1.927799,COMPLIANT
-59.000000,52.000000,1.500000,1.134130,58.336309,1.944123,COMPLIANT
-58.000000,52.000000,1.500000,1.143732,58.336309,1.960583,COMPLIANT
-57.000000,52.000000,1.500000,1.153412,58.336309,1.977177,COMPLIANT
-56.000000,52.000000,1.500000,1.163167,58.336309,1.993899,COMPLIANT
-55.000000,52.000000,1.500000,1.172995,58.336309,2.010745,COMPLIANT
-54.000000,52.000000,1.500000,1.182892,58.336309,2.027711,COMPLIANT
-53.000000,52.000000,1.500000,1.192855,58.336309,2.044789,COMPLIANT
-52.000000,52.000000,1.500000,1.202880,58.336309,2.061975,COMPLIANT
-51.000000,52.000000,1.500000,1.212965,58.336309,2.079262,COMPLIANT
-50.000000,52.000000,1.500000,1.223104,58.336309,2.096643,COMPLIANT
-49.000000,52.000000,1.500000,1.233293,58.336309,2.114109,COMPLIANT
-48.000000,52.000000,1.500000,1.243528,58.336309,2.131653,COMPLIANT
-47.000000,52.000000,1.500000,1.253803,58.336309,2.149266,COMPLIANT
-46.000000,52.000000,1.500000,1.264112,58.336309,2.166938,COMPLIANT
-45.000000,52.000000,1.500000,1.274449,58.336309,2.184658,COMPLIANT
-44.000000,52.000000,1.500000,1.284809,58.336309,2.202417,COMPLIANT
-43.000000,52.000000,1.500000,1.295184,58.336309,2.220202,COMPLIANT
-42.000000,52.000000,1.500000,1.305567,58.336309,2.238000,COMPLIANT
-41.000000,52.000000,1.500000,1.315951,58.336309,2.255800,COMPLIANT
-40.000000,52.000000,1.500000,1.326327,58.336309,2.273587,COMPLIANT
-39.000000,52.000000,1.500000,1.336687,58.336309,2.291346,COMPLIANT
-38.000000,52.000000,1.500000,1.347022,58.336309,2.309062,COMPLIANT
-37.000000,52.000000,1.500000,1.357322,58.336309,2.326719,COMPLIANT
-36.000000,52.000000,1.500000,1.367579,58.336309,2.344301,COMPLIANT
-35.000000,52.000000,1.500000,1.377780,58.336309,2.361788,COMPLIANT
-34.000000,52.000000,1.500000,1.387916,58.336309,2.379164,COMPLIANT
-33.000000,52.000000,1.500000,1.397976,58.336309,2.396408,COMPLIANT
-32.000000,52.000000,1.500000,1.407948,58.336309,2.413501,COMPLIANT
-31.000000,52.000000,1.500000,1.417819,58.336309,2.430422,COMPLIANT
-30.000000,52.000000,1.500000,1.427577,58.336309,2.447150,COMPLIANT
-29.000000,52.000000,1.500000,1.437210,58.336309,2.463662,COMPLIANT
-28.000000,52.000000,1.500000,1.446703,58.336309,2.479937,COMPLIANT
-27.000000,52.000000,1.500000,1.456045,58.336309,2.495949,COMPLIANT
-26.000000,52.000000,1.500000,1.465220,58.336309,2.511677,COMPLIANT
-25.000000,52.000000,1.500000,1.474214,58.336309,2.527096,COMPLIANT
-24.000000,52.000000,1.500000,1.483014,58.336309,2.542180,COMPLIANT
-23.000000,52.000000,1.500000,1.491605,58.336309,2.556906,COMPLIANT
-22.000000,52.000000,1.500000,1.499971,58.336309,2.571247,COMPLIANT
-21.000000,52.000000,1.500000,1.508098,58.336309,2.585179,COMPLIANT
-20.000000,52.000000,1.500000,1.515972,58.336309,2.598676,COMPLIANT
-19.000000,52.000000,1.500000,1.523577,58.336309,2.611713,COMPLIANT
-18.000000,52.000000,1.500000,1.530899,58.336309,2.624265,COMPLIANT
-17.000000,52.000000,1.500000,1.537924,58.336309,2.636306,COMPLIANT
-16.000000,52.000000,1.500000,1.544636,58.336309,2.647812,COMPLIANT
-15.000000,52.000000,1.500000,1.551022,58.336309,2.658760,COMPLIANT
-14.000000,52.000000,1.500000,1.557069,58.336309,2.669124,COMPLIANT
-13.000000,52.000000,1.500000,1.562762,58.336309,2.678884,COMPLIANT
-12.000000,52.000000,1.500000,1.568090,58.336309,2.688017,COMPLIANT
-11.000000,52.000000,1.500000,1.573040,58.336309,2.696503,COMPLIANT
-10.000000,52.000000,1.500000,1.577601,58.336309,2.704321,COMPLIANT
-9.000000,52.000000,1.500000,1.581762,58.336309,2.711453,COMPLIANT
-8.000000,52.000000,1.500000,1.585513,58.336309,2.717883,COMPLIANT
-7.000000,52.000000,1.500000,1.588844,58.336309,2.723594,COMPLIANT
-6.000000,52.000000,1.500000,1.591749,58.336309,2.728574,COMPLIANT
-5.000000,52.000000,1.500000,1.594219,58.336309,2.732808,COMPLIANT
-4.000000,52.000000,1.500000,1.596249,58.336309,2.736287,COMPLIANT
-3.000000,52.000000,1.500000,1.597833,58.336309,2.739003,COMPLIANT
-2.000000,52.000000,1.500000,1.598967,58.336309,2.740947,COMPLIANT
-1.000000,52.000000,1.500000,1.599649,58.336309,2.742116,COMPLIANT
0.000000,52.000000,1.500000,1.599877,58.336309,2.742506,COMPLIANT
1.000000,52.000000,1.500000,1.599649,58.336309,2.742116,COMPLIANT
2.000000,52.000000,1.500000,1.598967,58.336309,2.740947,COMPLIANT
3.000000,52.000000,1.500000,1.597833,58.336309,2.739003,COMPLIANT
4.000000,52.000000,1.500000,1.596249,58.336309,2.736287,COMPLIANT
5.000000,52.000000,1.500000,1.594219,58.336309,2.732808,COMPLIANT
6.000000,52.000000,1.500000,1.591749,58.336309,2.728574,COMPLIANT
7.000000,52.000000,1.500000,1.588844,58.336309,2.723594,COMPLIANT
8.000000,52.000000,1.500000,1.585513,58.336309,2.717883,COMPLIANT
9.000000,52.000000,1.500000,1.581762,58.336309,2.711453,COMPLIANT
10.000000,52.000000,1.500000,1.577601,58.336309,2.704321,COMPLIANT
11.000000,52.000000,1.500000,1.573040,58.336309,2.696503,COMPLIANT
12.000000,52.000000,1.500000,1.568090,58.336309,2.688017,COMPLIANT
13.000000,52.000000,1.500000,1.562762,58.336309,2.678884,COMPLIANT
14.000000,52.000000,1.500000,1.557069,58.336309,2.669124,COMPLIANT
15.000000,52.000000,1.500000,1.551022,58.336309,2.658760,COMPLIANT
16.000000,52.000000,1.500000,1.544636,58.336309,2.647812,COMPLIANT
17.000000,52.000000,1.500000,1.537924,58.336309,2.636306,COMPLIANT
18.000000,52.000000,1.500000,1.530899,58.336309,2.624265,COMPLIANT
19.000000,52.000000,1.500000,1.523577,58.336309,2.611713,COMPLIANT
20.000000,52.000000,1.500000,1.515972,58.336309,2.598676,COMPLIANT
21.000000,52.000000,1.500000,1.508098,58.336309,2.585179,COMPLIANT
22.000000,52.000000,1.500000,1.499971,58.336309,2.571247,COMPLIANT
23.000000,52.000000,1.500000,1.491605,58.336309,2.556906,COMPLIANT
24.000000,52.000000,1.500000,1.483014,58.336309,2.542180,COMPLIANT
25.000000,52.000000,1.500000,1.474214,58.336309,2.527096,COMPLIANT
26.000000,52.000000,1.500000,1.465220,58.336309,2.511677,COMPLIANT
27.000000,52.000000,1.500000,1.456045,58.336309,2.495949,COMPLIANT
28.000000,52.000000,1.500000,1.446703,58.336309,2.479937,COMPLIANT
29.000000,52.000000,1.500000,1.437210,58.336309,2.463662,COMPLIANT
30.000000,52.000000,1.500000,1.427577,58.336309,2.447150,COMPLIANT
31.000000,52.000000,1.500000,1.417819,58.336309,2.430422,COMPLIANT
32.000000,52.000000,1.500000,1.407948,58.336309,2.413501,COMPLIANT
33.000000,52.000000,1.500000,1.397976,58.336309,2.396408,COMPLIANT
34.000000,52.000000,1.500000,1.387916,58.336309,2.379164,COMPLIANT
35.000000,52.000000,1.500000,1.377780,58.336309,2.361788,COMPLIANT
36.000000,52.000000,1.500000,1.367579,58.336309,2.344301,COMPLIANT
37.000000,52.000000,1.500000,1.357322,58.336309,2.326719,COMPLIANT
38.000000,52.000000,1.500000,1.347022,58.336309,2.309062,COMPLIANT
39.000000,52.000000,1.500000,1.336687,58.336309,2.291346,COMPLIANT
40.000000,52.000000,1.500000,1.326327,58.336309,2.273587,COMPLIANT
41.000000,52.000000,1.500000,1.315951,58.336309,2.255800,COMPLIANT
42.000000,52.000000,1.500000,1.305567,58.336309,2.238000,COMPLIANT
43.000000,52.000000,1.500000,1.295184,58.336309,2.220202,COMPLIANT
44.000000,52.000000,1.500000,1.284809,58.336309,2.202417,COMPLIANT
45.000000,52.000000,1.500000,1.274449,58.336309,2.184658,COMPLIANT
46.000000,52.000000,1.500000,1.264112,58.336309,2.166938,COMPLIANT
47.000000,52.000000,1.500000,1.253803,58.336309,2.149266,COMPLIANT
48.000000,52.000000,1.500000,1.243528,58.336309,2.131653,COMPLIANT
49.000000,52.000000,1.500000,1.233293,58.336309,2.114109,COMPLIANT
50.000000,52.000000,1.500000,1.223104,58.336309,2.096643,COMPLIANT
51.000000,52.000000,1.500000,1.212965,58.336309,2.079262,COMPLIANT
52.000000,52.000000,1.500000,1.202880,58.336309,2.061975,COMPLIANT
53.000000,52.000000,1.500000,1.192855,58.336309,2.044789,COMPLIANT
54.000000,52.000000,1.500000,1.182892,58.336309,2.027711,COMPLIANT
55.000000,52.000000,1.500000,1.172995,58.336309,2.010745,COMPLIANT
56.000000,52.000000,1.500000,1.163167,58.336309,1.993899,COMPLIANT
57.000000,52.000000,1.500000,1.153412,58.336309,1.977177,COMPLIANT
58.000000,52.000000,1.500000,1.143732,58.336309,1.960583,COMPLIANT
59.000000,52.000000,1.500000,1.134130,58.336309,1.944123,COMPLIANT
60.000000,52.000000,1.500000,1.124607,58.336309,1.927799,COMPLIANT
61.000000,52.000000,1.500000,1.115166,58.336309,1.911616,COMPLIANT
62.000000,52.000000,1.500000,1.105809,58.336309,1.895576,COMPLIANT
63.000000,52.000000,1.500000,1.096537,58.336309,1.879681,COMPLIANT
64.000000,52.000000,1.500000,1.087351,58.336309,1.863936,COMPLIANT
65.000000,52.000000,1.500000,1.078253,58.336309,1.848340,COMPLIANT
66.000000,52.000000,1.500000,1.069244,58.336309,1.832897,COMPLIANT
67.000000,52.000000,1.500000,1.060325,58.336309,1.817607,COMPLIANT
68.000000,52.000000,1.500000,1.051496,58.336309,1.802472,COMPLIANT
69.000000,52.000000,1.500000,1.042758,58.336309,1.787493,COMPLIANT
70.000000,52.000000,1.500000,1.034111,58.336309,1.772671,COMPLIANT
71.000000,52.000000,1.500000,1.025556,58.336309,1.758006,COMPLIANT
72.000000,52.000000,1.500000,1.017093,58.336309,1.743498,COMPLIANT
73.000000,52.000000,1.500000,1.008722,58.336309,1.729149,COMPLIANT
74.000000,52.000000,1.500000,1.000443,58.336309,1.714957,COMPLIANT
75.000000,52.000000,1.500000,0.992256,58.336309,1.700923,COMPLIANT
76.000000,52.000000,1.500000,0.984160,58.336309,1.687046,COMPLIANT
77.000000,52.000000,1.500000,0.976157,58.336309,1.673327,COMPLIANT
78.000000,52.000000,1.500000,0.968245,58.336309,1.659763,COMPLIANT
79.000000,52.000000,1.500000,0.960423,58.336309,1.646356,COMPLIANT
80.000000,52.000000,1.500000,0.952692,58.336309,1.633103,COMPLIANT
81.000000,52.000000,1.500000,0.945051,58.336309,1.620005,COMPLIANT
82.000000,52.000000,1.500000,0.937500,58.336309,1.607060,COMPLIANT
83.000000,52.000000,1.500000,0.930037,58.336309,1.594267,COMPLIANT
84.000000,52.000000,1.500000,0.922662,58.336309,1.581626,COMPLIANT
85.000000,52.000000,1.500000,0.915375,58.336309,1.569134,COMPLIANT
86.000000,52.000000,1.500000,0.908174,58.336309,1.556791,COMPLIANT
87.000000,52.000000,1.500000,0.901060,58.336309,1.544595,COMPLIANT
88.000000,52.000000,1.500000,0.894031,58.336309,1.532546,COMPLIANT
89.000000,52.000000,1.500000,0.887086,58.336309,1.520641,COMPLIANT
90.000000,52.000000,1.500000,0.880224,58.336309,1.508879,COMPLIANT
91.000000,52.000000,1.500000,0.873446,58.336309,1.497259,COMPLIANT
92.000000,52.000000,1.500000,0.866749,58.336309,1.485780,COMPLIANT
93.000000,52.000000,1.500000,0.860133,58.336309,1.474439,COMPLIANT
94.000000,52.000000,1.500000,0.853598,58.336309,1.463236,COMPLIANT
95.000000,52.000000,1.500000,0.847142,58.336309,1.452168,COMPLIANT
96.000000,52.000000,1.500000,0.840763,58.336309,1.441235,COMPLIANT
97.000000,52.000000,1.500000,0.834463,58.336309,1.430434,COMPLIANT
98.000000,52.000000,1.500000,0.828238,58.336309,1.419765,COMPLIANT
99.000000,52.000000,1.500000,0.822089,58.336309,1.409224,COMPLIANT
100.000000,52.000000,1.500000,0.816015,58.336309,1.398812,COMPLIANT
-100.000000,53.000000,1.500000,0.812864,58.336309,1.393410,COMPLIANT
-99.000000,53.000000,1.500000,0.818868,58.336309,1.403701,COMPLIANT
-98.000000,53.000000,1.500000,0.824944,58.336309,1.414117,COMPLIANT
-97.000000,53.000000,1.500000,0.831094,58.336309,1.424659,COMPLIANT
-96.000000,53.000000,1.500000,0.837318,58.336309,1.435329,COMPLIANT
-95.000000,53.000000,1.500000,0.843617,58.336309,1.446127,COMPLIANT
-94.000000,53.000000,1.500000,0.849993,58.336309,1.457056,COMPLIANT
-93.000000,53.000000,1.500000,0.856445,58.336309,1.468117,COMPLIANT
-92.000000,53.000000,1.500000,0.862976,58.336309,1.479311,COMPLIANT
-91.000000,53.000000,1.500000,0.869585,58.336309,1.490640,COMPLIANT
-90.000000,53.000000,1.500000,0.876273,58.336309,1.502106,COMPLIANT
-89.000000,53.000000,1.500000,0.883042,58.336309,1.513708,COMPLIANT
-88.000000,53.000000,1.500000,0.889891,58.336309,1.525450,COMPLIANT
-87.000000,53.000000,1.500000,0.896822,58.336309,1.537331,COMPLIANT
-86.000000,53.000000,1.500000,0.903836,58.336309,1.549355,COMPLIANT
-85.000000,53.000000,1.500000,0.910933,58.336309,1.561520,COMPLIANT
-84.000000,53.000000,1.500000,0.918114,58.336309,1.573830,COMPLIANT
-83.000000,53.000000,1.500000,0.925379,58.336309,1.586284,COMPLIANT
-82.000000,53.000000,1.500000,0.932730,58.336309,1.598884,COMPLIANT
-81.000000,53.000000,1.500000,0.940166,58.336309,1.611631,COMPLIANT
-80.000000,53.000000,1.500000,0.947688,58.336309,1.624525,COMPLIANT
-79.000000,53.000000,1.500000,0.955297,58.336309,1.637568,COMPLIANT
-78.000000,53.000000,1.500000,0.962993,58.336309,1.650760,COMPLIANT
-77.000000,53.000000,1.500000,0.970776,58.336309,1.664102,COMPLIANT
-76.000000,53.000000,1.500000,0.978647,58.336309,1.677595,COMPLIANT
-75.000000,53.000000,1.500000,0.986606,58.336309,1.691238,COMPLIANT
-74.000000,53.000000,1.500000,0.994652,58.336309,1.705031,COMPLIANT
-73.000000,53.000000,1.500000,1.002787,58.336309,1.718976,COMPLIANT
-72.000000,53.000000,1.500000,1.011010,58.336309,1.733072,COMPLIANT
-71.000000,53.000000,1.500000,1.019321,58.336309,1.747318,COMPLIANT
-70.000000,53.000000,1.500000,1.027720,58.336309,1.761715,COMPLIANT
-69.000000,53.000000,1.500000,1.036206,58.336309,1.776262,COMPLIANT
-68.000000,53.000000,1.500000,1.044779,58.336309,1.790958,COMPLIANT
-67.000000,53.000000,1.500000,1.053439,58.336309,1.805803,COMPLIANT
-66.000000,53.000000,1.500000,1.062184,58.336309,1.820794,COMPLIANT
-65.000000,53.000000,1.500000,1.071014,58.336309,1.835931,COMPLIANT
-64.000000,53.000000,1.500000,1.079929,58.336309,1.851212,COMPLIANT
-63.000000,53.000000,1.500000,1.088926,58.336309,1.866635,COMPLIANT
-62.000000,53.000000,1.500000,1.098005,58.336309,1.882198,COMPLIANT
-61.000000,53.000000,1.500000,1.107164,58.336309,1.897898,COMPLIANT
-60.000000,53.000000,1.500000,1.116401,58.336309,1.913732,COMPLIANT
-59.000000,53.000000,1.500000,1.125715,58.336309,1.929698,COMPLIANT
-58.000000,53.000000,1.500000,1.135103,58.336309,1.945792,COMPLIANT
-57.000000,53.000000,1.500000,1.144564,58.336309,1.962010,COMPLIANT
-56.000000,53.000000,1.500000,1.154095,58.336309,1.978347,COMPLIANT
-55.000000,53.000000,1.500000,1.163692,58.336309,1.994799,COMPLIANT
-54.000000,53.000000,1.500000,1.173353,58.336309,2.011360,COMPLIANT
-53.000000,53.000000,1.500000,1.183075,58.336309,2.028026,COMPLIANT
-52.000000,53.000000,1.500000,1.192855,58.336309,2.044789,COMPLIANT
-51.000000,53.000000,1.500000,1.202687,58.336309,2.061644,COMPLIANT
-50.000000,53.000000,1.500000,1.212569,58.336309,2.078583,COMPLIANT
-49.000000,53.000000,1.500000,1.222495,58.336309,2.095598,COMPLIANT
-48.000000,53.000000,1.500000,1.232461,58.336309,2.112682,COMPLIANT
-47.000000,53.000000,1.500000,1.242461,58.336309,2.129825,COMPLIANT
-46.000000,53.000000,1.500000,1.252491,58.336309,2.147017,COMPLIANT
-45.000000,53.000000,1.500000,1.262543,58.336309,2.164250,COMPLIANT
-44.000000,53.000000,1.500000,1.272613,58.336309,2.181511,COMPLIANT
-43.000000,53.000000,1.500000,1.282693,58.336309,2.198790,COMPLIANT
-42.000000,53.000000,1.500000,1.292776,58.336309,2.216075,COMPLIANT
-41.000000,53.000000,1.500000,1.302856,58.336309,2.233353,COMPLIANT
-40.000000,53.000000,1.500000,1.312923,58.336309,2.250610,COMPLIANT
-39.000000,53.000000,1.500000,1.322969,58.336309,2.267832,COMPLIANT
-38.000000,53.000000,1.500000,1.332987,58.336309,2.285004,COMPLIANT
-37.000000,53.000000,1.500000,1.342967,58.336309,2.302111,COMPLIANT
-36.000000,53.000000,1.500000,1.352899,58.336309,2.319136,COMPLIANT
-35.000000,53.000000,1.500000,1.362773,58.336309,2.336063,COMPLIANT
-34.000000,53.000000,1.500000,1.372579,58.336309,2.352873,COMPLIANT
-33.000000,53.000000,1.500000,1.382307,58.336309,2.369548,COMPLIANT
-32.000000,53.000000,1.500000,1.391944,58.336309,2.386068,COMPLIANT
-31.000000,53.000000,1.500000,1.401480,58.336309,2.402415,COMPLIANT
-30.000000,53.000000,1.500000,1.410903,58.336309,2.418567,COMPLIANT
-29.000000,53.000000,1.500000,1.420200,58.336309,2.434504,COMPLIANT
-28.000000,53.000000,1.500000,1.429358,58.336309,2.450203,COMPLIANT
-27.000000,53.000000,1.500000,1.438366,58.336309,2.465644,COMPLIANT
-26.000000,53.000000,1.500000,1.447208,58.336309,2.480802,COMPLIANT
-25.000000,53.000000,1.500000,1.455873,58.336309,2.495656,COMPLIANT
-24.000000,53.000000,1.500000,1.464347,58.336309,2.510181,COMPLIANT
-23.000000,53.000000,1.500000,1.472615,58.336309,2.524354,COMPLIANT
-22.000000,53.000000,1.500000,1.480664,58.336309,2.538152,COMPLIANT
-21.000000,53.000000,1.500000,1.488480,58.336309,2.551550,COMPLIANT
-20.000000,53.000000,1.500000,1.496049,58.336309,2.564525,COMPLIANT
-19.000000,53.000000,1.500000,1.503357,58.336309,2.577052,COMPLIANT
-18.000000,53.000000,1.500000,1.510390,58.336309,2.589108,COMPLIANT
-17.000000,53.000000,1.500000,1.517135,58.336309,2.600669,COMPLIANT
-16.000000,53.000000,1.500000,1.523577,58.336309,2.611713,COMPLIANT
-15.000000,53.000000,1.500000,1.529705,58.336309,2.622217,COMPLIANT
-14.000000,53.000000,1.500000,1.535504,58.336309,2.632159,COMPLIANT
-13.000000,53.000000,1.500000,1.540964,58.336309,2.641517,COMPLIANT
-12.000000,53.000000,1.500000,1.546071,58.336309,2.650272,COMPLIANT
-11.000000,53.000000,1.500000,1.550815,58.336309,2.658404,COMPLIANT
-10.000000,53.000000,1.500000,1.555185,58.336309,2.665895,COMPLIANT
-9.000000,53.000000,1.500000,1.559170,58.336309,2.672727,COMPLIANT
-8.000000,53.000000,1.500000,1.562762,58.336309,2.678884,COMPLIANT
-7.000000,53.000000,1.500000,1.565952,58.336309,2.684353,COMPLIANT
-6.000000,53.000000,1.500000,1.568733,58.336309,2.689119,COMPLIANT
-5.000000,53.000000,1.500000,1.571098,58.336309,2.693173,COMPLIANT
-4.000000,53.000000,1.500000,1.573040,58.336309,2.696503,COMPLIANT
-3.000000,53.000000,1.500000,1.574556,58.336309,2.699101,COMPLIANT
-2.000000,53.000000,1.500000,1.575641,58.336309,2.700962,COMPLIANT
-1.000000,53.000000,1.500000,1.576294,58.336309,2.702080,COMPLIANT
0.000000,53.000000,1.500000,1.576511,58.336309,2.702453,COMPLIANT
1.000000,53.000000,1.500000,1.576294,58.336309,2.702080,COMPLIANT
2.000000,53.000000,1.500000,1.575641,58.336309,2.700962,COMPLIANT
3.000000,53.000000,1.500000,1.574556,58.336309,2.699101,COMPLIANT
4.000000,53.000000,1.500000,1.573040,58.336309,2.696503,COMPLIANT
5.000000,53.000000,1.500000,1.571098,58.336309,2.693173,COMPLIANT
6.000000,53.000000,1.500000,1.568733,58.336309,2.689119,COMPLIANT
7.000000,53.000000,1.500000,1.565952,58.336309,2.684353,COMPLIANT
8.000000,53.000000,1.500000,1.562762,58.336309,2.678884,COMPLIANT
9.000000,53.000000,1.500000,1.559170,58.336309,2.672727,COMPLIANT
10.000000,53.000000,1.500000,1.555185,58.336309,2.665895,COMPLIANT
11.000000,53.000000,1.500000,1.550815,58.336309,2.658404,COMPLIANT
12.000000,53.000000,1.500000,1.546071,58.336309,2.650272,COMPLIANT
13.000000,53.000000,1.500000,1.540964,58.336309,2.641517,COMPLIANT
14.000000,53.000000,1.500000,1.535504,58.336309,2.632159,COMPLIANT
15.000000,53.000000,1.500000,1.529705,58.336309,2.622217,COMPLIANT
16.000000,53.000000,1.500000,1.523577,58.336309,2.611713,COMPLIANT
17.000000,53.000000,1.500000,1.517135,58.336309,2.600669,COMPLIANT
18.000000,53.000000,1.500000,1.510390,58.336309,2.589108,COMPLIANT
19.000000,53.000000,1.500000,1.503357,58.336309,2.577052,COMPLIANT
20.000000,53.000000,1.500000,1.496049,58.336309,2.564525,COMPLIANT
21.000000,53.000000,1.500000,1.488480,58.336309,2.551550,COMPLIANT
22.000000,53.000000,1.500000,1.480664,58.336309,2.538152,COMPLIANT
23.000000,53.000000,1.500000,1.472615,58.336309,2.524354,COMPLIANT
24.000000,53.000000,1.500000,1.464347,58.336309,2.510181,COMPLIANT
25.000000,53.000000,1.500000,1.455873,58.336309,2.495656,COMPLIANT
26.000000,53.000000,1.500000,1.447208,58.336309,2.480802,COMPLIANT
27.000000,53.000000,1.500000,1.438366,58.336309,2.465644,COMPLIANT
28.000000,53.000000,1.500000,1.429358,58.336309,2.450203,COMPLIANT
29.000000,53.000000,1.500000,1.420200,58.336309,2.434504,COMPLIANT
30.000000,53.000000,1.500000,1.410903,58.336309,2.418567,COMPLIANT
31.000000,53.000000,1.500000,1.401480,58.336309,2.402415,COMPLIANT
32.000000,53.000000,1.500000,1.391944,58.336309,2.386068,COMPLIANT
33.000000,53.000000,1.500000,1.382307,58.336309,2.369548,COMPLIANT
34.000000,53.000000,1.500000,1.372579,58.336309,2.352873,COMPLIANT
35.000000,53.000000,1.500000,1.362773,58.336309,2.336063,COMPLIANT
36.000000,53.000000,1.500000,1.352899,58.336309,2.319136,COMPLIANT
37.000000,53.000000,1.500000,1.342967,58.336309,2.302111,COMPLIANT
38.000000,53.000000,1.500000,1.332987,58.336309,2.285004,COMPLIANT
39.000000,53.000000,1.500000,1.322969,58.336309,2.267832,COMPLIANT
40.000000,53.000000,1.500000,1.312923,58.336309,2.250610,COMPLIANT
41.000000,53.000000,1.500000,1.302856,58.336309,2.233353,COMPLIANT
42.000000,53.000000,1.500000,1.292776,58.336309,2.216075,COMPLIANT
43.000000,53.000000,1.500000,1.282693,58.336309,2.198790,COMPLIANT
44.000000,53.000000,1.500000,1.272613,58.336309,2.181511,COMPLIANT
45.000000,53.000000,1.500000,1.262543,58.336309,2.164250,COMPLIANT
46.000000,53.000000,1.500000,1.252491,58.336309,2.147017,COMPLIANT
47.000000,53.000000,1.500000,1.242461,58.336309,2.129825,COMPLIANT
48.000000,53.000000,1.500000,1.232461,58.336309,2.112682,COMPLIANT
49.000000,53.000000,1.500000,1.222495,58.336309,2.095598,COMPLIANT
50.000000,53.000000,1.500000,1.212569,58.336309,2.078583,COMPLIANT
51.000000,53.000000,1.500000,1.202687,58.336309,2.061644,COMPLIANT
52.000000,53.000000,1.500000,1.192855,58.336309,2.044789,COMPLIANT
53.000000,53.000000,1.500000,1.183075,58.336309,2.028026,COMPLIANT
54.000000,53.000000,1.500000,1.173353,58.336309,2.011360,COMPLIANT
55.000000,53.000000,1.500000,1.163692,58.336309,1.994799,COMPLIANT
56.000000,53.000000,1.500000,1.154095,58.336309,1.978347,COMPLIANT
57.000000,53.000000,1.500000,1.144564,58.336309,1.962010,COMPLIANT
58.000000,53.000000,1.500000,1.135103,58.336309,1.945792,COMPLIANT
59.000000,53.000000,1.500000,1.125715,58.336309,1.929698,COMPLIANT
60.000000,53.000000,1.500000,1.116401,58.336309,1.913732,COMPLIANT
61.000000,53.000000,1.500000,1.107164,58.336309,1.897898,COMPLIANT
62.000000,53.000000,1.500000,1.098005,58.336309,1.882198,COMPLIANT
63.000000,53.000000,1.500000,1.088926,58.336309,1.866635,COMPLIANT
64.000000,53.000000,1.500000,1.079929,58.336309,1.851212,COMPLIANT
65.000000,53.000000,1.500000,1.071014,58.336309,1.835931,COMPLIANT
66.000000,53.000000,1.500000,1.062184,58.336309,1.820794,COMPLIANT
67.000000,53.000000,1.500000,1.053439,58.336309,1.805803,COMPLIANT
68.000000,53.000000,1.500000,1.044779,58.336309,1.790958,COMPLIANT
69.000000,53.000000,1.500000,1.036206,58.336309,1.776262,COMPLIANT
70.000000,53.000000,1.500000,1.027720,58.336309,1.761715,COMPLIANT
71.000000,53.000000,1.500000,1.019321,58.336309,1.747318,COMPLIANT
72.000000,53.000000,1.500000,1.011010,58.336309,1.733072,COMPLIANT
73.000000,53.000000,1.500000,1.002787,58.336309,1.718976,COMPLIANT
74.000000,53.000000,1.500000,0.994652,58.336309,1.705031,COMPLIANT
75.000000,53.000000,1.500000,0.986606,58.336309,1.691238,COMPLIANT
76.000000,53.000000,1.500000,0.978647,58.336309,1.677595,COMPLIANT
77.000000,53.000000,1.500000,0.970776,58.336309,1.664102,COMPLIANT
78.000000,53.000000,1.500000,0.962993,58.336309,1.650760,COMPLIANT
79.000000,53.000000,1.500000,0.955297,58.336309,1.637568,COMPLIANT
80.000000,53.000000,1.500000,0.947688,58.336309,1.624525,COMPLIANT
81.000000,53.000000,1.500000,0.940166,58.336309,1.611631,COMPLIANT
82.000000,53.000000,1.500000,0.932730,58.336309,1.598884,COMPLIANT
83.000000,53.000000,1.500000,0.925379,58.336309,1.586284,COMPLIANT
84.000000,53.000000,1.500000,0.918114,58.336309,1.573830,COMPLIANT
